id,level_id,strand_id,book_code,title,slug,book_type,sequence_position,page_count,word_count,new_hfw,new_phonics,new_morpheme,comprehension_focus,reviewed_hfws,reviewed_phonics,teaching_summary,source_master,cover_image_url,pdf_url,audio_url,is_active
59,3,1,S-3-07,This and That,s-3-07-this-and-that,Soundable,16,12,90,,th /θ·ð/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b /b/, f /f/, l /l/, ff, ll, ss (Floss Rule), sh /ʃ/, ch /tʃ/",th /θ·ð/,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/s-3-07.webp,/assets/placeholders/pdfs/s-3-07.pdf,/assets/placeholders/audio/s-3-07.mp3,1
60,3,2,H-3-J,Have,h-3-j-have,Hafwas Book,17,12,43,have,,,,"a, and, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,have,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-j.webp,/assets/placeholders/pdfs/h-3-j.pdf,/assets/placeholders/audio/h-3-j.mp3,1
61,3,1,S-3-08,The Ring and the Song,s-3-08-the-ring-and-the-song,Soundable,18,12,84,,ng /ŋ/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b /b/, f /f/, l /l/, ff, ll, ss (Floss Rule), sh /ʃ/, ch /tʃ/, th /θ·ð/",ng /ŋ/,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/s-3-08.webp,/assets/placeholders/pdfs/s-3-08.pdf,/assets/placeholders/audio/s-3-08.mp3,1
62,3,1,S-3-09,"Dig, Dog, Did!",s-3-09-dig-dog-did,Soundable,19,12,87,,d /d/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b /b/, f /f/, l /l/, ff, ll, ss (Floss Rule), sh /ʃ/, ch /tʃ/, th /θ·ð/, ng /ŋ/",d /d/,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/s-3-09.webp,/assets/placeholders/pdfs/s-3-09.pdf,/assets/placeholders/audio/s-3-09.mp3,1
63,3,2,H-3-K,Are,h-3-k-are,Hafwas Book,20,12,44,are,,,,"a, and, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,are,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-k.webp,/assets/placeholders/pdfs/h-3-k.pdf,/assets/placeholders/audio/h-3-k.mp3,1
64,3,2,H-3-L,Go,h-3-l-go,Hafwas Book,21,12,46,go,,,,"a, and, are, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,go,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-l.webp,/assets/placeholders/pdfs/h-3-l.pdf,/assets/placeholders/audio/h-3-l.mp3,1
65,3,2,H-3-M,Come,h-3-m-come,Hafwas Book,22,12,38,come,,,,"a, and, are, go, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,come,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-m.webp,/assets/placeholders/pdfs/h-3-m.pdf,/assets/placeholders/audio/h-3-m.mp3,1
66,3,2,H-3-N,Do,h-3-n-do,Hafwas Book,23,12,57,do,,,,"a, and, are, come, go, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,do,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-n.webp,/assets/placeholders/pdfs/h-3-n.pdf,/assets/placeholders/audio/h-3-n.mp3,1
67,3,2,H-3-O,Will,h-3-o-will,Hafwas Book,24,12,43,will,,,,"a, and, are, come, do, go, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, with, you",,will,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/h-3-o.webp,/assets/placeholders/pdfs/h-3-o.pdf,/assets/placeholders/audio/h-3-o.mp3,1
68,3,3,T-3-F-01,Isa and the Bag,t-3-f-01-isa-and-the-bag,Tafiya Fiction,25,16,159,,,,"Story sequence: beginning, middle, end",,,"Story sequence: beginning, middle, end",L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-f-01.webp,/assets/placeholders/pdfs/t-3-f-01.pdf,/assets/placeholders/audio/t-3-f-01.mp3,1
69,3,3,T-3-F-02,What Nana Said,t-3-f-02-what-nana-said,Tafiya Fiction,26,16,179,,,,Character speech: who said what,,,Character speech: who said what,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-f-02.webp,/assets/placeholders/pdfs/t-3-f-02.pdf,/assets/placeholders/audio/t-3-f-02.mp3,1
70,3,3,T-3-F-03,Ladi and Bala,t-3-f-03-ladi-and-bala,Tafiya Fiction,27,16,179,,,,Character comparison: how are Ladi and Bala different?,,,Character comparison: how are Ladi and Bala different?,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-f-03.webp,/assets/placeholders/pdfs/t-3-f-03.pdf,/assets/placeholders/audio/t-3-f-03.mp3,1
71,3,3,T-3-F-04,The Big Run,t-3-f-04-the-big-run,Tafiya Fiction,28,16,156,,,,Setting and weather: how does the rain change things?,,,Setting and weather: how does the rain change things?,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-f-04.webp,/assets/placeholders/pdfs/t-3-f-04.pdf,/assets/placeholders/audio/t-3-f-04.mp3,1
72,3,4,T-3-FT-01,The Hen and the Bag,t-3-ft-01-the-hen-and-the-bag,Nigerian Folktale,29,12,86,,,,Cause and effect: why does the hen run?,,,Cause and effect: why does the hen run?,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-ft-01.webp,/assets/placeholders/pdfs/t-3-ft-01.pdf,/assets/placeholders/audio/t-3-ft-01.mp3,1
73,3,5,T-3-NF-01,This Is a Hen,t-3-nf-01-this-is-a-hen,Non-Fiction,30,16,137,,,,Identifying main idea and key facts,,,Identifying main idea and key facts,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-nf-01.webp,/assets/placeholders/pdfs/t-3-nf-01.pdf,/assets/placeholders/audio/t-3-nf-01.mp3,1
74,3,5,T-3-NF-02,"The Hen, the Egg, the Chick",t-3-nf-02-the-hen-the-egg-the-chick,Non-Fiction,31,16,139,,,,Categorisation: types of food,,,Categorisation: types of food,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-nf-02.webp,/assets/placeholders/pdfs/t-3-nf-02.pdf,/assets/placeholders/audio/t-3-nf-02.mp3,1
75,3,6,T-3-P-01,"Run, Run, Run!",t-3-p-01-run-run-run,Poetry and Rhyme,32,8,32,,,,Identifying repetition and pattern in poetry,,,Identifying repetition and pattern in poetry,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-p-01.webp,/assets/placeholders/pdfs/t-3-p-01.pdf,/assets/placeholders/audio/t-3-p-01.mp3,1
76,3,6,T-3-P-02,My Nana,t-3-p-02-my-nana,Poetry and Rhyme,33,8,40,,,,Character description: what do the poem tell us about Nana?,,,Character description: what do the poem tell us about Nana?,L3_MASTER_v1_4_PG4_fixed.csv,/assets/placeholders/covers/t-3-p-02.webp,/assets/placeholders/pdfs/t-3-p-02.pdf,/assets/placeholders/audio/t-3-p-02.mp3,1
77,4,2,H-4-A,No!,h-4-a-no,Hafwas Book,1,12,96,no,,,,"a, and, are, come, do, go, have, he, his, i, is, my, out, said, she, the, they, to, was, we, what, will, with, you",,no,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-a.webp,/assets/placeholders/pdfs/h-4-a.pdf,/assets/placeholders/audio/h-4-a.mp3,1
78,4,2,H-4-B,So!,h-4-b-so,Hafwas Book,2,12,82,so,,,,"a, and, are, come, do, go, have, he, his, i, is, my, no, out, said, she, the, they, to, was, we, what, will, with, you",,so,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-b.webp,/assets/placeholders/pdfs/h-4-b.pdf,/assets/placeholders/audio/h-4-b.mp3,1
79,4,1,S-4-02,Wet!,s-4-02-wet,Soundable,3,12,115,,"w — /w/ as in wet, win, web",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d","w — /w/ as in wet, win, web",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-02.webp,/assets/placeholders/pdfs/s-4-02.pdf,/assets/placeholders/audio/s-4-02.mp3,1
80,4,2,H-4-C,Can It Be?,h-4-c-can-it-be,Hafwas Book,4,12,102,be,,,,"a, and, are, come, do, go, have, he, his, i, is, my, no, out, said, she, so, the, they, to, was, we, what, will, with, you",,be,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-c.webp,/assets/placeholders/pdfs/h-4-c.pdf,/assets/placeholders/audio/h-4-c.mp3,1
81,4,1,S-4-03,Jalo's Jam,s-4-03-jalo-s-jam,Soundable,5,12,109,,"j — /dʒ/ as in jam, jig, jot",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w","j — /dʒ/ as in jam, jig, jot",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-03.webp,/assets/placeholders/pdfs/s-4-03.pdf,/assets/placeholders/audio/s-4-03.mp3,1
82,4,2,H-4-D,This or That?,h-4-d-this-or-that,Hafwas Book,6,12,94,or,,,,"a, and, are, be, come, do, go, have, he, his, i, is, my, no, out, said, she, so, the, they, to, was, we, what, will, with, you",,or,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-d.webp,/assets/placeholders/pdfs/h-4-d.pdf,/assets/placeholders/audio/h-4-d.mp3,1
83,4,1,S-4-04,Vita and the Van,s-4-04-vita-and-the-van,Soundable,7,12,102,,"v — /v/ as in van, vest, vet",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j","v — /v/ as in van, vest, vet",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-04.webp,/assets/placeholders/pdfs/s-4-04.pdf,/assets/placeholders/audio/s-4-04.mp3,1
84,4,2,H-4-E,One,h-4-e-one,Hafwas Book,8,12,90,one,,,,"a, and, are, be, come, do, go, have, he, his, i, is, my, no, or, out, said, she, so, the, they, to, was, we, what, will, with, you",,one,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-e.webp,/assets/placeholders/pdfs/h-4-e.pdf,/assets/placeholders/audio/h-4-e.mp3,1
85,4,1,S-4-05,Back to School,s-4-05-back-to-school,Soundable,9,12,103,,"ck — /k/ as in back, pick, lock, sock",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v","ck — /k/ as in back, pick, lock, sock",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-05.webp,/assets/placeholders/pdfs/s-4-05.pdf,/assets/placeholders/audio/s-4-05.mp3,1
86,4,2,H-4-F,Some Mango,h-4-f-some-mango,Hafwas Book,10,12,90,some,,,,"a, and, are, be, come, do, go, have, he, his, i, is, my, no, one, or, out, said, she, so, the, they, to, was, we, what, will, with, you",,some,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-f.webp,/assets/placeholders/pdfs/h-4-f.pdf,/assets/placeholders/audio/h-4-f.mp3,1
87,4,1,S-4-06,The Name Game,s-4-06-the-name-game,Soundable,11,12,100,,"CVCe — long a /eɪ/ as in name, game, make",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one, some","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck","CVCe — long a /eɪ/ as in name, game, make",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-06.webp,/assets/placeholders/pdfs/s-4-06.pdf,/assets/placeholders/audio/s-4-06.mp3,1
88,4,2,H-4-G,By the Gate,h-4-g-by-the-gate,Hafwas Book,12,12,88,by,,,,"a, and, are, be, come, do, go, have, he, his, i, is, my, no, one, or, out, said, she, so, some, the, they, to, was, we, what, will, with, you",,by,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-g.webp,/assets/placeholders/pdfs/h-4-g.pdf,/assets/placeholders/audio/h-4-g.mp3,1
89,4,1,S-4-07,Kite and Bike,s-4-07-kite-and-bike,Soundable,13,12,106,,"CVCe — long i /aɪ/ as in kite, bike, ride",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one, some, by","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe (a)","CVCe — long i /aɪ/ as in kite, bike, ride",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-07.webp,/assets/placeholders/pdfs/s-4-07.pdf,/assets/placeholders/audio/s-4-07.mp3,1
90,4,2,H-4-H,Put It Back!,h-4-h-put-it-back,Hafwas Book,14,12,93,put,,,,"a, and, are, be, by, come, do, go, have, he, his, i, is, my, no, one, or, out, said, she, so, some, the, they, to, was, we, what, will, with, you",,put,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-h.webp,/assets/placeholders/pdfs/h-4-h.pdf,/assets/placeholders/audio/h-4-h.mp3,1
91,4,1,S-4-08,No Smoke at Home,s-4-08-no-smoke-at-home,Soundable,15,12,109,,"CVCe — long o /əʊ/ as in home, smoke, note",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one, some, by, put","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe (a), CVCe (i)","CVCe — long o /əʊ/ as in home, smoke, note",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-08.webp,/assets/placeholders/pdfs/s-4-08.pdf,/assets/placeholders/audio/s-4-08.mp3,1
92,4,2,H-4-I,Who Is It?,h-4-i-who-is-it,Hafwas Book,16,12,93,who,,,,"a, and, are, be, by, come, do, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, they, to, was, we, what, will, with, you",,who,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-i.webp,/assets/placeholders/pdfs/h-4-i.pdf,/assets/placeholders/audio/h-4-i.mp3,1
93,4,1,S-4-09,The Tree by the Street,s-4-09-the-tree-by-the-street,Soundable,17,12,117,,"ee — /iː/ as in tree, see, feet",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one, some, by, put, who","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe (a), CVCe (i), CVCe (o)","ee — /iː/ as in tree, see, feet",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-09.webp,/assets/placeholders/pdfs/s-4-09.pdf,/assets/placeholders/audio/s-4-09.mp3,1
94,4,2,H-4-J,Where Is It?,h-4-j-where-is-it,Hafwas Book,18,12,104,where,,,,"a, and, are, be, by, come, do, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, they, to, was, we, what, who, will, with, you",,where,L4_MASTER_v2_1.csv,/assets/placeholders/covers/h-4-j.webp,/assets/placeholders/pdfs/h-4-j.pdf,/assets/placeholders/audio/h-4-j.mp3,1
95,4,1,S-4-10,The School Cook,s-4-10-the-school-cook,Soundable,19,12,111,,"oo — /uː/ and /ʊ/ as in cook, food, look",,,"a, the, I, and, is, he, she, was, his, to, said, you, they, with, we, my, what, out, have, are, go, come, do, will, no, so, be, or, one, some, by, put, who, where","s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe (a), CVCe (i), CVCe (o), ee","oo — /uː/ and /ʊ/ as in cook, food, look",L4_MASTER_v2_1.csv,/assets/placeholders/covers/s-4-10.webp,/assets/placeholders/pdfs/s-4-10.pdf,/assets/placeholders/audio/s-4-10.mp3,1
96,4,3,T-4-F-01,Wet and Wet,t-4-f-01-wet-and-wet,Tafiya Fiction,20,16,150,,,,Sequence events,,,Sequence events,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-f-01.webp,/assets/placeholders/pdfs/t-4-f-01.pdf,/assets/placeholders/audio/t-4-f-01.mp3,1
97,4,3,T-4-F-02,Jalo and the Van,t-4-f-02-jalo-and-the-van,Tafiya Fiction,21,16,195,,,,Cause and effect,,,Cause and effect,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-f-02.webp,/assets/placeholders/pdfs/t-4-f-02.pdf,/assets/placeholders/audio/t-4-f-02.mp3,1
98,4,3,T-4-F-03,The Kite,t-4-f-03-the-kite,Tafiya Fiction,22,16,192,,,,Sequence events · Analyse character,,,Sequence events · Analyse character,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-f-03.webp,/assets/placeholders/pdfs/t-4-f-03.pdf,/assets/placeholders/audio/t-4-f-03.mp3,1
99,4,3,T-4-F-04,Where Is the Cook?,t-4-f-04-where-is-the-cook,Tafiya Fiction,23,16,200,,,,Problem and solution,,,Problem and solution,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-f-04.webp,/assets/placeholders/pdfs/t-4-f-04.pdf,/assets/placeholders/audio/t-4-f-04.mp3,1
100,4,4,T-4-FT-01,The Pot That Would Not Stop,t-4-ft-01-the-pot-that-would-not-stop,Nigerian Folktale,24,12,167,,,,"Identify story elements (character, problem, resolution) · Theme",,,"Identify story elements (character, problem, resolution) · Theme",L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-ft-01.webp,/assets/placeholders/pdfs/t-4-ft-01.pdf,/assets/placeholders/audio/t-4-ft-01.mp3,1
101,4,5,T-4-NF-01,The Market,t-4-nf-01-the-market,Non-Fiction,25,16,197,,,,Main idea and key details,,,Main idea and key details,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-nf-01.webp,/assets/placeholders/pdfs/t-4-nf-01.pdf,/assets/placeholders/audio/t-4-nf-01.mp3,1
102,4,5,T-4-NF-02,Trees,t-4-nf-02-trees,Non-Fiction,26,16,197,,,,Main idea and key details,,,Main idea and key details,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-nf-02.webp,/assets/placeholders/pdfs/t-4-nf-02.pdf,/assets/placeholders/audio/t-4-nf-02.mp3,1
103,4,6,T-4-P-01,"Run, Run, Run",t-4-p-01-run-run-run,Poetry and Rhyme,27,8,62,,,,Identify rhyme and rhythm · Identify poem structure,,,Identify rhyme and rhythm · Identify poem structure,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-p-01.webp,/assets/placeholders/pdfs/t-4-p-01.pdf,/assets/placeholders/audio/t-4-p-01.mp3,1
104,4,6,T-4-P-02,At the Market,t-4-p-02-at-the-market,Poetry and Rhyme,28,8,73,,,,Identify call-and-response structure · Identify rhyme,,,Identify call-and-response structure · Identify rhyme,L4_MASTER_v2_1.csv,/assets/placeholders/covers/t-4-p-02.webp,/assets/placeholders/pdfs/t-4-p-02.pdf,/assets/placeholders/audio/t-4-p-02.mp3,1
105,5,2,H-5-A,From,h-5-a-from,Hafwas Book,1,12,66,from,,,,"a, and, are, be, by, come, do, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, they, to, was, we, what, where, who, will, with, you",,from,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-a.webp,/assets/placeholders/pdfs/h-5-a.pdf,/assets/placeholders/audio/h-5-a.mp3,1
106,5,2,H-5-B,Their,h-5-b-their,Hafwas Book,2,12,75,their,,,,"a, and, are, be, by, come, do, from, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, they, to, was, we, what, where, who, will, with, you",,their,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-b.webp,/assets/placeholders/pdfs/h-5-b.pdf,/assets/placeholders/audio/h-5-b.mp3,1
107,5,1,S-5-01,The Yam and the Yak,s-5-01-the-yam-and-the-yak,Soundable,3,12,60,,y /j/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo",y /j/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-01.webp,/assets/placeholders/pdfs/s-5-01.pdf,/assets/placeholders/audio/s-5-01.mp3,1
108,5,2,H-5-C,When?,h-5-c-when,Hafwas Book,4,12,71,when,,,,"a, and, are, be, by, come, do, from, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, they, to, was, we, what, where, who, will, with, you",,when,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-c.webp,/assets/placeholders/pdfs/h-5-c.pdf,/assets/placeholders/audio/h-5-c.mp3,1
109,5,1,S-5-02,At the Market,s-5-02-at-the-market,Soundable,5,12,77,,ar /ɑː/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/",ar /ɑː/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-02.webp,/assets/placeholders/pdfs/s-5-02.pdf,/assets/placeholders/audio/s-5-02.mp3,1
110,5,2,H-5-D,Then,h-5-d-then,Hafwas Book,6,12,95,then,,,,"a, and, are, be, by, come, do, from, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, they, to, was, we, what, when, where, who, will, with, you",,then,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-d.webp,/assets/placeholders/pdfs/h-5-d.pdf,/assets/placeholders/audio/h-5-d.mp3,1
111,5,1,S-5-03,The Teacher,s-5-03-the-teacher,Soundable,7,12,69,,er /ə/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/",er /ə/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-03.webp,/assets/placeholders/pdfs/s-5-03.pdf,/assets/placeholders/audio/s-5-03.mp3,1
112,5,3,T-5-F-01,The Broken Jar,t-5-f-01-the-broken-jar,Tafiya Fiction,8,16,142,,,,Sequence of events,,,Sequence of events,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-f-01.webp,/assets/placeholders/pdfs/t-5-f-01.pdf,/assets/placeholders/audio/t-5-f-01.mp3,1
113,5,2,H-5-E,All,h-5-e-all,Hafwas Book,9,12,78,all,,,,"a, and, are, be, by, come, do, from, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, then, they, to, was, we, what, when, where, who, will, with, you",,all,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-e.webp,/assets/placeholders/pdfs/h-5-e.pdf,/assets/placeholders/audio/h-5-e.mp3,1
114,5,1,S-5-04,The Bird and the Girl,s-5-04-the-bird-and-the-girl,Soundable,10,12,73,,ir /ɜː/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/",ir /ɜː/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-04.webp,/assets/placeholders/pdfs/s-5-04.pdf,/assets/placeholders/audio/s-5-04.mp3,1
115,5,2,H-5-F,Here,h-5-f-here,Hafwas Book,11,12,57,here,,,,"a, all, and, are, be, by, come, do, from, go, have, he, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, then, they, to, was, we, what, when, where, who, will, with, you",,here,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-f.webp,/assets/placeholders/pdfs/h-5-f.pdf,/assets/placeholders/audio/h-5-f.mp3,1
116,5,1,S-5-05,Rain on the Farm,s-5-05-rain-on-the-farm,Soundable,12,12,76,,ai /eɪ/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/",ai /eɪ/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-05.webp,/assets/placeholders/pdfs/s-5-05.pdf,/assets/placeholders/audio/s-5-05.mp3,1
117,5,3,T-5-F-02,The Lost Goat,t-5-f-02-the-lost-goat,Tafiya Fiction,13,16,148,,,,Inferring character feelings and motivations,,,Inferring character feelings and motivations,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-f-02.webp,/assets/placeholders/pdfs/t-5-f-02.pdf,/assets/placeholders/audio/t-5-f-02.mp3,1
118,5,2,H-5-G,There,h-5-g-there,Hafwas Book,14,12,66,there,,,,"a, all, and, are, be, by, come, do, from, go, have, he, here, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, then, they, to, was, we, what, when, where, who, will, with, you",,there,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-g.webp,/assets/placeholders/pdfs/h-5-g.pdf,/assets/placeholders/audio/h-5-g.mp3,1
119,5,1,S-5-06,A Good Day,s-5-06-a-good-day,Soundable,15,12,70,,ay /eɪ/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/",ay /eɪ/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-06.webp,/assets/placeholders/pdfs/s-5-06.pdf,/assets/placeholders/audio/s-5-06.mp3,1
120,5,1,S-5-07,Rain or Shine,s-5-07-rain-or-shine,Soundable,16,12,110,,"ai /eɪ/, ay /eɪ/ (consolidation)",,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/, ay /eɪ/","ai /eɪ/, ay /eɪ/ (consolidation)",L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-07.webp,/assets/placeholders/pdfs/s-5-07.pdf,/assets/placeholders/audio/s-5-07.mp3,1
121,5,2,H-5-H,Into,h-5-h-into,Hafwas Book,17,12,84,into,,,,"a, all, and, are, be, by, come, do, from, go, have, he, here, his, i, is, my, no, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you",,into,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-h.webp,/assets/placeholders/pdfs/h-5-h.pdf,/assets/placeholders/audio/h-5-h.mp3,1
